127.0.0.1 - - [05/Apr/2018:11:22:21 -0700] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:51 -0700] "GET /sample-1.5.7/app/ui/html/filter.html HTTP/1.1" 200 294
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:51 -0700] "GET /sample-1.5.7/app/activemq/html/layoutActiveMQTree.html HTTP/1.1" 200 815
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:51 -0700] "GET /sample-1.5.7/app/ui/html/pane.html HTTP/1.1" 200 308
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:51 -0700] "GET /sample-1.5.7/app/jmx/html/subLevelTabs.html HTTP/1.1" 200 955
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:51 -0700] "GET /sample-1.5.7/img/icons/messagebroker.svg HTTP/1.1" 200 2072
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:51 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:51 -0700] "GET /sample-1.5.7/img/icons/activemq/topic_folder.png HTTP/1.1" 200 3152
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:51 -0700] "GET /sample-1.5.7/img/icons/activemq/queue_folder.png HTTP/1.1" 200 3130
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:51 -0700] "GET /sample-1.5.7/img/icons/activemq/queue.png HTTP/1.1" 200 3109
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:52 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1366
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:52 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1630
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:55 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:55 -0700] "GET /sample-1.5.7/app/camel/html/layoutCamelTree.html HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:55 -0700] "GET /sample-1.5.7/img/icons/camel.svg HTTP/1.1" 200 2349
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:55 -0700] "GET /sample-1.5.7/img/icons/camel/camel_context_icon.png HTTP/1.1" 200 3224
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:55 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:56 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:56 -0700] "GET /sample-1.5.7/app/camel/html/attributeToolBarContext.html HTTP/1.1" 200 1615
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:56 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 3483
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:28:57 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 3747
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:00 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:00 -0700] "GET /sample-1.5.7/img/icons/camel/camel_route_folder.png HTTP/1.1" 200 3120
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:00 -0700] "GET /sample-1.5.7/img/icons/camel/endpoint_folder.png HTTP/1.1" 200 3152
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:00 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 17435
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:00 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1683
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:02 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1949
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:07 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1949
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:10 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:11 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 17437
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:11 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1809
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:12 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 2075
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:13 -0700] "GET /sample-1.5.7/img/icons/camel/camel_route.png HTTP/1.1" 200 3228
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:15 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:15 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:15 -0700] "GET /sample-1.5.7/app/camel/html/attributeToolBarRoutes.html HTTP/1.1" 200 1480
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:15 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 9884
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:16 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1414
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:17 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1680
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:20 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:20 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 10135
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:20 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1538
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:22 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1804
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:27 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1804
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:28 -0700] "GET /sample-1.5.7/img/icons/camel/endpoint_node.png HTTP/1.1" 200 3273
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:30 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:31 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:31 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 283
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:32 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 549
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:34 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:35 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1569
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:35 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 275
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:37 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 541
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:37 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:38 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1577
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:38 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 291
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:42 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 557
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:46 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:46 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 10133
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:46 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1282
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:47 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1548
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:52 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1548
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:52 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:52 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 10133
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:53 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1286
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:29:57 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1552
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:02 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1552
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:03 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:03 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 7930
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:05 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:06 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 17101
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:06 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1848
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:07 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 2114
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:12 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 2114
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:17 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 2114
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:18 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:18 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 17103
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:18 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1852
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:22 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:25 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:25 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 17101
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:25 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1848
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:27 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:27 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 277
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:27 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 17099
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:27 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1844
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:28 -0700] "POST /sample-1.5.7/refresh HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:29 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 1392
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:29 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 579
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:32 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 845
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:37 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 845
0:0:0:0:0:0:0:1 - - [05/Apr/2018:11:30:42 -0700] "POST /sample-1.5.7/jolokia/?maxDepth=7&maxCollectionSize=50000&ignoreErrors=true&canonicalNaming=false HTTP/1.1" 200 845
